gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnProbability,CustomerSegment
1,0,1,1,51,1,2,1,0,2,0,2,0,0,1,0,0,84.2,3655,0,0.0711711109736366,Loyal
1,0,1,1,72,1,2,1,2,2,2,2,2,0,2,1,1,106.1,5798,0,0.02620927716422824,Loyal
1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1140,0,0.007979547372493451,Loyal
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,46.05,6019,1,0.3531972313606527,Dormant
1,0,0,1,70,1,2,0,2,2,0,2,0,0,1,0,0,64.95,3881,0,0.009941232924860544,Loyal
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,1,1,85.45,5057,0,0.02644858657189898,Loyal
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,0,0.1717801000044679,Loyal
0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,1,3,76.4,5823,1,0.7351629161900681,At Risk
0,0,0,0,5,1,2,1,0,0,2,0,2,2,0,1,2,100.5,4324,1,0.823491099568706,At Risk
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.7,4704,0,0.20285216801628264,Loyal
1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,25.3,872,0,0.012055427212738015,Loyal
1,1,1,1,22,0,1,0,2,0,0,0,0,2,0,0,3,40.05,6285,1,0.3666605773750184,Dormant
1,1,1,0,33,1,2,1,0,2,0,0,2,2,0,1,0,100.6,2846,0,0.6092827513858607,Dormant
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,5455,1,0.6021654463444664,Dormant
1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74.0,3354,0,0.25182863413808004,Loyal
1,0,1,0,72,1,2,1,0,2,0,0,2,2,2,1,2,99.4,5656,0,0.094540325947596,Loyal
1,0,0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,93.3,6390,1,0.8152742879274716,At Risk
1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,1186,1,0.37398250780622583,Dormant
0,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,107.45,5851,0,0.022833838788173997,Loyal
0,0,1,1,72,1,2,0,2,2,2,0,2,2,2,1,1,83.6,4883,0,0.01997257457905367,Loyal
1,1,1,0,54,1,2,1,0,0,2,0,2,2,0,1,1,99.05,4428,0,0.49715728850720325,Dormant
0,0,1,0,59,1,2,0,0,2,0,2,2,2,1,1,2,80.1,3976,0,0.08421711739179377,Loyal
1,0,0,0,54,1,0,0,2,2,0,0,2,0,2,1,0,65.3,3048,0,0.018091836574794695,Loyal
1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,2,89.55,4384,0,0.09826403836184153,Loyal
0,0,1,0,60,0,1,0,0,2,2,2,2,2,2,0,1,60.8,3120,0,0.03548215726614281,Loyal
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,74.5,1786,0,0.6056959312475968,Dormant
0,0,1,0,69,1,2,1,2,0,0,0,2,2,2,0,0,99.15,5423,0,0.05379537930717065,Loyal
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.25,1480,0,0.15934087074841202,Loyal
1,0,1,1,50,0,1,0,2,0,0,0,2,0,0,1,1,39.45,1656,0,0.13782415907221976,Loyal
0,0,0,0,56,0,1,0,0,0,0,0,2,2,0,1,1,44.85,2220,0,0.26575762602616804,Loyal
0,0,1,0,60,1,0,1,2,0,0,2,2,2,2,1,2,97.2,4649,0,0.05414333399866865,Loyal
1,1,1,0,69,1,2,1,2,0,2,2,2,2,1,1,3,110.55,5831,0,0.1432109050541708,Loyal
0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,3,35.05,3029,1,0.602022932480069,Dormant
0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,73.0,5662,1,0.6877045890069744,Dormant
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.9,3823,0,0.2718573168623305,Loyal
1,0,1,1,60,1,0,0,0,2,0,2,2,2,2,0,0,76.95,3874,0,0.015922582800299352,Loyal
0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,3827,0,0.10714882156325814,Loyal
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.45,541,0,0.004572174832098794,Loyal
0,0,0,0,45,1,2,1,2,2,0,0,0,2,1,0,0,96.75,3769,0,0.1384414966104074,Loyal
0,0,0,0,25,0,1,0,0,0,2,2,2,2,1,0,2,54.2,778,0,0.1927947145933513,Loyal
1,0,0,0,44,1,0,1,0,0,2,2,2,2,2,0,0,100.1,3715,0,0.07948897676130677,Loyal
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.25,5715,0,0.48139918304773444,Dormant
1,1,0,0,33,1,2,1,0,2,2,0,0,0,0,1,1,83.85,2356,1,0.4333267027288947,Dormant
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,5503,1,0.6912417160344227,Dormant
0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,0,20.85,3828,0,0.05116013201897139,Loyal
0,0,0,0,35,0,1,0,0,0,2,2,0,0,0,1,3,33.45,328,0,0.21221891200828924,Loyal
0,0,1,1,29,1,0,2,1,1,1,1,1,1,2,0,3,20.2,4620,0,0.021707456474298736,Loyal
1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,1856,0,0.2827928805184316,Loyal
1,0,0,1,54,1,0,0,0,2,2,2,0,0,1,1,2,61.0,2855,0,0.02886560545166864,Loyal
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.65,771,1,0.6659421782830003,Dormant
1,0,0,0,57,1,2,1,0,0,0,0,2,0,1,1,2,86.9,4185,0,0.20981058714369674,Loyal
1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,3614,0,0.007393350159539661,Loyal
0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,1,20.35,2909,0,0.056285565890987474,Loyal
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,2861,1,0.19003401732708552,Loyal
0,0,1,0,70,1,2,1,0,0,2,2,2,2,2,1,0,104.3,5619,0,0.07747941778665703,Loyal
0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,6381,0,0.29414957039459183,Loyal
0,0,0,1,23,1,0,0,0,0,0,2,0,0,1,1,2,49.45,227,0,0.07843341528183755,Loyal
1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,298,0,0.07876099121071135,Loyal
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.55,5382,0,0.04242078549494591,Loyal
0,0,0,0,3,1,0,1,2,0,2,0,2,2,0,1,1,99.0,2477,1,0.6603866978205889,Dormant
0,0,0,0,23,1,2,1,0,0,0,0,2,2,0,1,2,93.5,1976,0,0.6793145826211904,Dormant
1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,657,0,0.11866448494969545,Loyal
0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1103,0,0.12922247462114295,Loyal
1,0,0,0,26,1,2,1,0,0,0,0,0,2,0,1,2,83.95,1890,1,0.584203517052704,Dormant
1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,79.45,834,0,0.6444749946162105,Dormant
1,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,116.2,5894,1,0.03632376824451342,Loyal
0,0,1,0,71,1,2,1,0,0,0,0,2,2,2,1,0,93.7,5254,1,0.10033004782211787,Loyal
0,0,0,0,59,1,2,0,2,2,2,2,0,2,1,0,1,79.85,4045,0,0.027895830156249492,Loyal
1,0,1,1,39,1,2,1,0,0,2,0,2,2,1,0,2,100.0,3282,0,0.2836361432464561,Loyal
1,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,3393,0,0.023006332311302002,Loyal
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1488,1,0.18063161309356796,Loyal
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.2,58,0,0.007440649607010087,Loyal
0,1,1,0,31,0,1,0,2,2,2,0,0,2,1,1,1,50.4,1032,0,0.17349598415370854,Loyal
0,0,1,1,64,1,2,1,2,2,2,2,2,2,1,0,2,113.35,5631,0,0.07249149290883992,Loyal
1,0,1,1,46,1,2,1,0,2,0,0,0,0,0,1,0,80.0,3233,0,0.27153058208925573,Loyal
0,0,0,0,52,1,2,0,0,0,2,2,2,2,2,1,0,80.95,3611,0,0.050338219050005524,Loyal
0,0,1,1,67,1,2,2,1,1,1,1,1,1,2,1,3,24.9,1174,0,0.009411706185180968,Loyal
0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,3208,0,0.0777639676986214,Loyal
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.55,3523,1,0.6323915167142953,Dormant
0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,5872,0,0.05468579789995024,Loyal
0,0,0,0,9,1,0,1,0,0,0,0,2,0,0,1,0,77.65,5599,1,0.6496727793965134,Dormant
0,1,0,0,26,1,2,1,2,2,0,0,0,2,0,1,2,95.0,2143,1,0.5086851101040041,Dormant
1,0,0,0,71,1,2,1,2,2,2,2,2,2,1,1,0,116.3,6140,0,0.08383925072179883,Loyal
0,0,0,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.9,4921,0,0.07694151544271732,Loyal
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.35,709,0,0.5430808947303598,Dormant
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1463,0,0.0066281030678681865,Loyal
0,0,0,0,60,0,1,0,2,0,2,0,0,2,1,1,2,44.45,2405,0,0.07429324702482354,Loyal
0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.15,4497,0,0.33129543481286383,Dormant
1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,4672,1,0.102828451732686,Loyal
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,1573,1,0.7568658046312623,At Risk
0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,3423,0,0.70077900695543,At Risk
0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,2815,0,0.023385339977163088,Loyal
1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1023,0,0.007349173135738793,Loyal
1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,2,79.15,5963,1,0.7138772700715643,At Risk
1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,1,21.05,1992,0,0.1051679060616885,Loyal
1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,661,0,0.1778246202876623,Loyal
0,0,1,1,30,1,0,0,0,0,2,2,2,0,1,1,2,64.5,1592,0,0.09198221546935322,Loyal
0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,5237,1,0.0882241209688757,Loyal
0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.0,2634,1,0.6845933458729985,Dormant
0,0,0,0,40,1,2,1,0,0,2,2,2,2,1,1,1,105.95,3687,0,0.30819943876782124,Dormant
0,0,1,1,9,1,0,1,0,0,0,2,0,0,0,1,2,75.85,5195,0,0.514637899985395,Dormant
0,0,1,1,17,1,0,1,2,0,0,2,2,0,0,0,2,91.85,1026,1,0.28457188538497147,Loyal
0,0,0,0,62,0,1,0,0,2,2,0,0,2,2,1,1,43.6,2387,0,0.042189048971046826,Loyal
1,0,0,0,28,1,0,1,0,2,0,2,2,0,1,1,0,91.25,2132,0,0.19679236341308776,Loyal
0,0,0,0,70,1,2,0,2,2,2,2,2,2,2,0,1,89.75,5133,0,0.012962454350608804,Loyal
0,0,0,0,46,1,0,1,0,2,2,2,2,2,2,1,0,104.4,4155,0,0.09371322283201942,Loyal
0,0,1,0,23,1,2,1,0,0,2,0,0,2,0,0,3,90.15,1677,0,0.5769746138784672,Dormant
1,0,1,1,47,0,1,0,2,0,2,2,0,0,1,0,2,40.3,1335,0,0.03387032241363419,Loyal
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,0,105.25,5613,0,0.04041251283095739,Loyal
0,1,0,0,60,1,2,1,0,0,2,2,2,2,1,1,2,106.0,5181,1,0.23884007903837326,Loyal
0,0,0,1,67,1,2,1,0,2,0,2,2,2,2,1,2,104.0,5538,0,0.06436008529086777,Loyal
0,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,69.65,6374,0,0.439577610884271,Dormant
1,0,1,1,57,1,2,1,0,0,0,0,0,0,0,1,2,74.3,3437,0,0.25028641431995435,Loyal
0,0,1,1,55,1,2,1,2,0,0,0,2,2,1,0,3,100.9,4527,0,0.15679707059469647,Loyal
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1611,0,0.23888315512874345,Loyal
1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,49.9,4147,1,0.32215195126674134,Dormant
1,0,0,0,23,1,2,1,0,0,2,2,2,0,0,1,1,96.9,1713,0,0.49888587815250424,Dormant
0,0,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.35,649,1,0.652314718126016,Dormant
1,0,1,0,47,1,2,1,0,2,2,0,2,2,0,1,2,104.1,4320,0,0.4907556434891773,Dormant
1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,5670,0,0.03762943698680486,Loyal
0,1,1,0,38,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2476,1,0.4524309293118652,Dormant
0,1,0,0,2,1,2,0,0,2,0,0,0,0,0,1,1,56.55,334,0,0.4658735053498427,Dormant
1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,4138,1,0.3451683947754641,Dormant
1,0,1,0,15,1,0,1,0,0,0,0,0,0,0,1,0,68.6,207,0,0.4714949611400537,Dormant
0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,1,69.05,1369,0,0.4105982289343369,Dormant
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,1,19.7,5671,0,0.016525547350426453,Loyal
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,1,3,20.05,5771,0,0.2325873633756892,Loyal
1,0,1,1,50,1,2,1,0,2,0,2,2,2,0,0,2,103.7,4291,1,0.26329527600133873,Loyal
1,0,1,0,42,1,2,1,2,0,2,0,0,2,0,1,2,94.4,3430,0,0.3863737649559889,Dormant
1,0,1,0,10,1,0,0,2,0,0,2,0,0,0,1,1,54.95,4691,0,0.2146114141272474,Loyal
0,0,1,0,61,1,0,1,2,2,0,2,0,2,1,0,0,93.7,4817,0,0.04871595940842858,Loyal
0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,5653,0,0.03577363177725333,Loyal
1,0,0,0,10,1,0,1,2,0,2,0,2,2,1,1,2,98.9,125,0,0.3931133742882273,Dormant
1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,89.75,4761,1,0.06163916942848855,Loyal
0,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,0,80.45,4830,0,0.01190018762529957,Loyal
1,0,1,1,55,1,0,1,0,2,0,2,0,0,0,0,2,79.4,3615,0,0.10463432935823819,Loyal
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.3,1612,1,0.2489318959533929,Loyal
0,0,0,0,7,1,0,0,0,0,2,2,0,2,0,0,0,62.8,3573,0,0.2811088567896535,Loyal
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,74.9,654,0,0.7015987902883462,At Risk
0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,2,74.85,5556,0,0.5254964158903325,Dormant
1,0,0,1,27,1,2,2,1,1,1,1,1,1,2,1,1,25.85,5949,0,0.03703245891728405,Loyal
1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,101.95,5521,1,0.8546211298046373,At Risk
0,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,68.3,3716,0,0.020589866425579525,Loyal
1,0,0,0,70,0,1,0,2,0,2,2,0,2,2,0,0,48.4,2983,0,0.011582485882196698,Loyal
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,1361,1,0.8258073381475156,At Risk
1,1,0,0,67,1,0,1,2,2,0,2,2,2,2,1,2,105.05,5612,0,0.04486082315601328,Loyal
0,0,0,0,45,1,2,1,0,2,0,0,2,0,0,1,1,89.3,3434,1,0.38890663229873057,Dormant
0,0,0,0,24,1,2,2,1,1,1,1,1,1,2,0,1,25.15,4591,0,0.03450441455061688,Loyal
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19.5,6469,0,0.04496609624116333,Loyal
1,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,92.95,3517,0,0.3783237103849954,Dormant
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,20.7,879,0,0.005914722314678538,Loyal
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.3,5717,1,0.643730991140233,Dormant
1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.35,442,0,0.004396772337036157,Loyal
1,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,44.65,3745,1,0.5569255659363364,Dormant
1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,84.05,189,1,0.3741727249042824,Dormant
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,5951,1,0.6292395809424631,Dormant
1,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,104.35,5248,0,0.3991974926831209,Dormant
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485,0,0.15227775740591776,Loyal
1,0,1,1,38,1,0,0,2,2,2,2,2,0,1,0,2,74.05,2431,0,0.02981975460516855,Loyal
1,0,0,1,23,0,1,0,2,0,2,2,0,0,2,0,3,40.1,6235,0,0.046908564726231186,Loyal
0,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1397,0,0.081604454435085,Loyal
1,0,0,1,4,1,2,1,0,2,0,0,2,2,0,1,2,101.7,3143,1,0.758480960985018,At Risk
1,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,83.55,4977,0,0.015538846577565645,Loyal
0,0,1,0,35,1,0,0,0,2,0,2,0,0,0,0,2,56.85,1431,0,0.09935561449069338,Loyal
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1614,1,0.19261143098844455,Loyal
0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,155,0,0.005596453878902947,Loyal
1,0,1,1,70,1,0,1,0,2,2,2,2,2,1,1,2,106.15,5760,0,0.09417533673051981,Loyal
1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,78.95,2470,0,0.10939067567970696,Loyal
0,0,1,1,60,0,1,0,0,2,0,0,2,2,0,1,2,49.75,2665,0,0.2074271343123626,Loyal
1,0,0,0,26,1,2,1,2,2,0,0,2,0,0,1,1,92.4,1985,0,0.39405038871695186,Dormant
0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,3969,0,0.06869519565547563,Loyal
1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,102.6,3596,1,0.2576304956459188,Loyal
0,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,91.95,2869,0,0.5333116067341929,Dormant
1,1,0,0,54,1,0,0,0,0,2,2,0,2,1,0,0,65.25,3058,0,0.04316583577168447,Loyal
1,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,106.0,5881,1,0.07601512174028531,Loyal
0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,2,73.1,3539,0,0.2947271451703283,Loyal
0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,59.75,3636,0,0.008014141106105356,Loyal
0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,55.1,974,1,0.20333550979804504,Loyal
0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,2825,0,0.02584826686603502,Loyal
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.6,6153,0,0.03622163557597011,Loyal
1,0,0,0,52,1,2,1,2,0,2,2,2,2,2,1,2,109.3,4734,0,0.08677604134807408,Loyal
0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,101.4,5034,0,0.20474530260456897,Loyal
0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,50.65,1504,0,0.3851457876772623,Dormant
0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,56.15,6403,0,0.2224754550890329,Loyal
1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,5693,1,0.07556482131689884,Loyal
1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,5896,0,0.038439272192460475,Loyal
0,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,83.0,4394,0,0.0274511415949408,Loyal
1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.1,749,0,0.5889658872318891,Dormant
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.3,5858,0,0.025657028131711997,Loyal
0,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2551,1,0.5069855941204395,Dormant
1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,14,0,0.01321960911706966,Loyal
0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,45.35,2194,0,0.0684197981985121,Loyal
1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,43.9,2695,0,0.013122147613328902,Loyal
0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3263,1,0.27760529201150497,Loyal
1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,79.3,2133,0,0.19424293531572992,Loyal
1,1,1,0,69,1,2,1,2,2,0,0,0,0,0,1,1,84.9,4772,0,0.15840057363919915,Loyal
1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,79.25,2265,0,0.22991548290029193,Loyal
0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,71.05,948,0,0.027889029976144123,Loyal
1,0,0,0,52,1,0,0,2,0,2,0,0,0,1,0,2,53.75,2419,0,0.026562822371905746,Loyal
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.25,1318,0,0.00502517245464656,Loyal
0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3365,1,0.0478109190578765,Loyal
1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,1913,0,0.05093982952793412,Loyal
0,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,50.05,1661,0,0.03822082406462514,Loyal
1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.15,6031,0,0.017034803893065577,Loyal
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,3574,1,0.6378673813238872,Dormant
1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,69.35,3939,0,0.017072814171862627,Loyal
0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,19.35,2390,0,0.11389664694115896,Loyal
1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.15,2969,0,0.030775849522054977,Loyal
1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61.0,1752,0,0.09239074819343272,Loyal
0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,357,0,0.005805243647467356,Loyal
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,50.5,4229,1,0.4408609619722117,Dormant
1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,2212,0,0.02675724026968049,Loyal
0,0,0,0,70,1,0,0,2,0,2,2,2,2,2,0,0,79.6,4627,0,0.010075365774521096,Loyal
0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,24.9,3952,0,0.04450074469612757,Loyal
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,5719,1,0.7729024774393141,At Risk
0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,106.9,3227,0,0.3294732348795035,Dormant
0,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,101.35,2893,0,0.6393047033187641,Dormant
0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,55.35,6372,0,0.17172384380668582,Loyal
0,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,50.55,2972,0,0.020351000410029553,Loyal
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19.5,903,0,0.12438507123941275,Loyal
1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2238,1,0.13899293623494796,Loyal
1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,90.65,3165,0,0.5836273508928281,Dormant
1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,89.85,4316,0,0.06448423901101076,Loyal
1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,79.0,4057,0,0.03126662955703336,Loyal
1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,104.65,5051,1,0.20387728999994023,Loyal
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1485,0,0.18001650740929573,Loyal
0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,4568,0,0.022936630873265272,Loyal
1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,116.25,5943,0,0.11216408397901027,Loyal
1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,87.75,443,0,0.4857674907772256,Dormant
1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4115,1,0.5730617231907303,Dormant
0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,81.3,2776,0,0.2988769192428759,Loyal
1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,44.3,2320,0,0.25974520888734765,Loyal
0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,70.35,3063,0,0.04568801389835909,Loyal
1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,44.45,5984,0,0.17575836554612637,Loyal
1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,2548,0,0.25056410472923124,Loyal
1,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,29.45,844,0,0.18015495531761422,Loyal
1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,100.55,3732,1,0.2721393743038449,Loyal
1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,3652,0,0.3027337929319034,Dormant
1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,95.65,1154,1,0.653543974665157,Dormant
1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,69.1,3490,0,0.04818891484026582,Loyal
1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,70.35,2989,0,0.12855852013553587,Loyal
0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,20.6,520,0,0.006420779634691183,Loyal
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,74.15,698,0,0.47862362275033954,Dormant
